project,file,line,method,path,mechanism,current_reference,target_command,command_creation_required,simplification_notes
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,318,PUT,/v2/organisations/:XXX/applications/:XXX/dependencies/:XXX,old legacy client (console3-local API.x.y.get() tree),,AddLinkCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,319,PUT,/v2/self/applications/:XXX/dependencies/:XXX,old legacy client (console3-local API.x.y.get() tree),,AddLinkCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,338,DELETE,/v2/organisations/:XXX/applications/:XXX/dependencies/:XXX,old legacy client (console3-local API.x.y.get() tree),,RemoveLinkCommand,no (command already exists),composite: this endpoint is merged with others behind one command; À fusionner
console3,../console3/src/statepoints/AppServicesDependenciesSP.es6.js,339,DELETE,/v2/self/applications/:XXX/dependencies/:XXX,old legacy client (console3-local API.x.y.get() tree),,RemoveLinkCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/statepoints/AuthLogoutSP.js,22,DELETE,/v2/self/tokens/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteToken,no (command already exists),A fusionner avec Token Delete
console3,../console3/src/statepoints/BillSP.js,22,GET,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,ListPaymentMethodCommand,no (command already exists),
console3,../console3/src/statepoints/HomeSP.js,251,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/HomeSP.js,262,GET,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,ListPaymentMethodCommand,no (command already exists),
console3,../console3/src/statepoints/HomeSP.js,319,GET,/v2/self/confirmation_email,old legacy client (console3-local API.x.y.get() tree),,RequestProfileEmailConfirmationCommand,no (command already exists),
console3,../console3/src/statepoints/Metrics.es6.js,41,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/statepoints/Metrics.es6.js,53,GET,/v2/organisations/:XXX/addons/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,ListInstance,no (command already exists),On voit si possible au niveau des payload de sortie entre apps et addons
console3,../console3/src/statepoints/Metrics.es6.js,66,GET,/v2/organisations/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonCommand,no (command already exists),
console3,../console3/src/statepoints/OrgaCreationSP.js,42,POST,/v2/organisations,old legacy client (console3-local API.x.y.get() tree),,CreateOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints/OrgaJoinSP.js,12,POST,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,AddOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints/OrgaSP.es6.js,25,GET,/v2/organisations/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints/OrgaSP.es6.js,27,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/statepoints/OrgaSP.es6.js,146,DELETE,/v2/organisations/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints/OrgaSP.es6.js,189,PUT,/v2/organisations/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints/PaymentSP.es6.js,26,GET,/v2/organisations/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/statepoints/PaymentSP.es6.js,32,GET,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,ListPaymentMethodCommand,no (command already exists),
console3,../console3/src/statepoints/PaypalSuccessSP.es6.js,16,PUT,/v4/billing/organisations/:XXX/invoices/:XXX/payments/paypal/:XXX,legacy client (@clevercloud/client esm/api/*),,AuthorizePaypalCommand,no (command already exists),
console3,../console3/src/statepoints/UserInformationSP.js,19,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/UserInformationSP.js,23,GET,/v2/github/username,old legacy client (console3-local API.x.y.get() tree),,GetGithubUsernameCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,24,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,49,PUT,/v2/self/change_password,old legacy client (console3-local API.x.y.get() tree),,UpdateAuthPasswordCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,85,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,95,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,119,POST,/v2/self/mfa/:XXX,old legacy client (console3-local API.x.y.get() tree),,CreateAuthMfaCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,185,POST,/v2/self/mfa/:XXX/confirmation,old legacy client (console3-local API.x.y.get() tree),,ConfirmAuthMfaCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,230,DELETE,/v2/self/mfa/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteAuthMfaCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,261,GET,/v2/self/mfa/:XXX/backupcodes,old legacy client (console3-local API.x.y.get() tree),,GetAuthMfaBackupCodesCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,290,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,295,GET,/v2/self/emails,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddress,no (command already exists),
console3,../console3/src/statepoints/UserSecuritySP.js,395,POST,/v2/password_forgotten,old legacy client (console3-local API.x.y.get() tree),,IGNORE,no (endpoint intentionally ignored/unused),C'est un POST de formulaire; ça devrait pas être dispo dans le client
console3,../console3/src/statepoints/UserSecuritySP.js,420,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
